text,label_str,label
What 's the northernmost U.S. state apart from Alaska ?,LOC:state,11.0
Name an art gallery in New York .,LOC:other,16.0
Who sells Viagra ?,HUM:ind,4.0
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,ENTY:instru,35.0
What is the Home Rule Act ?,DESC:def,7.0
What building are British monarchs crowned in ?,LOC:other,16.0
What are Bellworts ?,DESC:def,7.0
Who was Darius ?,HUM:desc,34.0
What movie told of Anna Anderson 's claim to be a Russian czar 's daughter ?,ENTY:cremat,1.0
Who did Dita Beard work for ?,HUM:ind,4.0
What kind of creature is a coot ?,ENTY:animal,2.0
Name the university of which Woodrow Wilson was president .,HUM:gr,5.0
"What country was first to use the airplane as a weapon of war , against the Turks in Libya ?",LOC:country,19.0
What university was Woodrow Wilson President of ?,HUM:gr,5.0
What is a fear of disease ?,ENTY:dismed,24.0
What kind of meat is Fray Bentos synonymous with ?,ENTY:food,18.0
What did Mr. Magoo flog on TV for General Electric ?,ENTY:other,14.0
What are the words to the Canadian National anthem ?,DESC:desc,12.0
What is the name of the Jewish alphabet ?,ENTY:termeq,21.0
Who served as inspiration for the schoolteacher portrayed by Robin Williams in `` Dead Poets Society '' ?,HUM:ind,4.0
What is Columbia Tristar 's phone number ?,NUM:code,42.0
Name the five positions who are in the line of succession to the presidency .,HUM:title,6.0
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,HUM:ind,4.0
Who is the best known villain of the 165 Gunpowder Plot ?,HUM:ind,4.0
What is the capital of Burkina Faso ?,LOC:city,22.0
What continent is Bolivia on ?,LOC:other,16.0
Why was Muhammad Ali stripped of his title and barred from boxing in 1967 ?,DESC:reason,9.0
"Who killed more people , Hitler or Stalin ?",HUM:ind,4.0
What caused Shea & Gould to close their L.A. office ?,DESC:reason,9.0
What 's the only mammal that can 't jump ?,ENTY:animal,2.0
What U.S. state has the most blondes ?,LOC:state,11.0
What war saw battles at Parrot 's Beak and Black Virgin ?,ENTY:event,10.0
What was the U.S. highway death toll in 1969 ?,NUM:count,13.0
What does the name Kelly mean ?,DESC:def,7.0
What is a phalanx ?,DESC:def,7.0
What mustachioed comedian portrayed Frankie in North to Alaska ?,HUM:ind,4.0
What does each of the utilities cost in Monopoly ?,NUM:money,26.0
"What actor and World War II airman had a $5 , 0 bounty put on his head by Hermann Goering ?",HUM:ind,4.0
What does e.g. stand for ?,ABBR:exp,3.0
What is the name of the medical condition in which a baby is born without a brain ?,ENTY:dismed,24.0
How do storms form ?,DESC:manner,0.0
Who is Nicolo Paganini ?,HUM:desc,34.0
What city is often called The Insurance Capital of the World ?,LOC:city,22.0
What are the three animals in Sheila Burnford 's The Incredible Journey ?,ENTY:animal,2.0
Who portrayed Dracula in Hammer Studios ' films ?,HUM:ind,4.0
Name one of the Seven Wonders of the Ancient World .,ENTY:other,14.0
When were fish first believed to be found on earth ?,NUM:date,8.0
"What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .",HUM:ind,4.0
How many elevators do you ride to reach the top floor of the Empire State Building ?,NUM:count,13.0
Name the food company that traveled to Soviet Georgia to film a series of ads .,HUM:gr,5.0
What country was Sir Edmund Hillary born in ?,LOC:country,19.0
What 's an infant seal called ?,ENTY:animal,2.0
"What was the proper Laugh-In respones to : `` Say goodnight , Dick '' ?",DESC:desc,12.0
What city was John F. Kennedy nominated for president in ?,LOC:city,22.0
How long does a dog sleep ?,NUM:period,28.0
What 1963 Joseph L. Mankiewicz film cost $28 million ?,ENTY:cremat,1.0
What Japanese electronics company was named for a coastal city northeast of Tokyo ?,HUM:gr,5.0
What can you be fined for having a dog on a beach ?,NUM:money,26.0
Where did the Battle of the Bulge take place ?,LOC:other,16.0
How much will the California be in the year 2000 ?,NUM:count,13.0
"What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?",HUM:ind,4.0
What state full of milk and honey was the destination in The Grapes of Wrath ?,LOC:state,11.0
What is the tallest building in Japan ?,LOC:other,16.0
Where is Sinn Fein 's headquarters ?,LOC:other,16.0
Name Li 'l Abner 's favorite Indian drink .,ENTY:food,18.0
What are some important events of the 1830 's ?,ENTY:event,10.0
The Iraqis launched their attack on Kuwait on what day ?,NUM:date,8.0
What letter adorns the flag of Rwanda ?,ENTY:letter,15.0
"What did 8 , CD NNS VBP TO VB NNP POS NN .",ENTY:other,14.0
What is God ?,DESC:def,7.0
What country 's northernmost city is Darwin ?,LOC:country,19.0
"What sound does Olympia , Washington , overlook ?",LOC:other,16.0
What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,ENTY:cremat,1.0
What Kentucky city calls itself The Horse Center of America ?,LOC:city,22.0
How many penny-farthings are there on a Trivial Pursuit game board ?,NUM:count,13.0
What 's the most abundant element in the sun ?,ENTY:substance,29.0
"What European country boasts the city of Furth , found where the rivers Rednitz and Pegnitz converge ?",LOC:country,19.0
What U.S. state is Dixville Notch in ?,LOC:state,11.0
"Where was the Cisalpine Republic , 1797-185 , ?",LOC:other,16.0
What is the largest shopping mall in the world ?,LOC:other,16.0
What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?,HUM:ind,4.0
What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,ENTY:other,14.0
What presidential press secretary dismissed Watergate as a third-rate burglary attempt ?,HUM:ind,4.0
What is a meerkat ?,DESC:def,7.0
Who was Jean Nicolet ?,HUM:desc,34.0
What kind of animal was Winnie the Pooh ?,ENTY:animal,2.0
Which of these are authors ?,HUM:ind,4.0
What 's the international radio code word for the letter B ?,ENTY:word,39.0
Who was the original Humpty Dumpty ?,HUM:ind,4.0
What is cache memory ?,DESC:def,7.0
Aspartame is also known as what ?,ENTY:termeq,21.0
Where is the location of the Orange Bowl ?,LOC:other,16.0
When is President Nixon 's birthday ?,NUM:date,8.0
"What is the origin of the midwest slang , ` you 're darn tootin ' ?",DESC:desc,12.0
Whose cupboard was bare ?,HUM:ind,4.0
What are the seven seas ?,LOC:other,16.0
What does IBM stand for ?,ABBR:exp,3.0
What is the difference between jazz and blues ?,DESC:desc,12.0
What is the C programming language ?,DESC:def,7.0
What 's the name of Popeye 's adopted son ?,HUM:ind,4.0
Who invented the vacuum cleaner ?,HUM:ind,4.0
What is a ` borrow pit ' ?,DESC:def,7.0
What 2th-century fictional character attends Pencey Prep School ?,HUM:ind,4.0
How many people in the USA say their number one source of information is the newspaper ?,NUM:count,13.0
"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?",HUM:ind,4.0
Which country is known as `` Big Bear '' ?,LOC:country,19.0
"What `` melts in your mouth , not in your hands '' .",ENTY:food,18.0
How many times a day should you take a prescription marked `` q.i.d . '' ?,NUM:count,13.0
What is the origin of the atom ?,DESC:desc,12.0
Who is the Voyager project manager ?,HUM:ind,4.0
Which radio stations air the Jim Bohannon Radio Talk Show ?,HUM:gr,5.0
What two commanders directed the forces in the Battle of El Alamein ?,HUM:ind,4.0
Name the creator of `` The Muppets '' .,HUM:ind,4.0
How do I e-mail someone at aol.com from yahoo.com ?,DESC:manner,0.0
Who replies `` I know '' to Princess Leia 's confession `` I love you '' in The Empire Strikes Back ?,HUM:ind,4.0
What is the meaning of the name Ella ?,DESC:def,7.0
What 's the home of the Rockettes ?,LOC:other,16.0
"Where can I find all the information I need to know about the English Civil War , 1642-1649 , ?",LOC:other,16.0
What is the name of the firm that makes Spumante ?,HUM:gr,5.0
What sport is played on the largest field ?,ENTY:sport,30.0
Who won the 1967 Academy Award for Best Actor ?,HUM:ind,4.0
What is after death ?,ENTY:other,14.0
Name the first private citizen to fly in space .,HUM:ind,4.0
What was football star Elroy Hirsch 's nickname ?,HUM:ind,4.0
What singer sings `` Oh Boy '' ?,HUM:ind,4.0
How much pizza do Americans eat in a day ?,NUM:count,13.0
What is the website for the USA journal ?,LOC:other,16.0
What army 's motto is Blood and Fire ?,HUM:gr,5.0
What kind of patent did Ermal Fraze get in 1963 ?,ENTY:other,14.0
What are you hearing when you put a seashell to your ear ?,DESC:desc,12.0
Why are haunted houses popular ?,DESC:reason,9.0
Which gender has bigger thighs ?,ENTY:other,14.0
What U.S. state has the second-longest coastline ?,LOC:state,11.0
What state 's home to the Buffalo Bill Historical Center ?,LOC:state,11.0
How fast do cheetahs run ?,NUM:speed,38.0
What is Ray Bradbury 's illustrated man illustrated with ?,ENTY:other,14.0
How fast is a 45Mhz processor ?,NUM:speed,38.0
"What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?",ENTY:other,14.0
What count did Alexandre Dumas write about ?,HUM:ind,4.0
What are the odds of giving birth to twins ?,NUM:perc,41.0
What is the largest natural lake in Pennsylvania ?,LOC:other,16.0
How far is London UK from California ?,NUM:dist,43.0
Name the two mystical ravens Odin has at his command .,ENTY:animal,2.0
What was the species of Winnie the Pooh ?,ENTY:animal,2.0
What is the virus HIV ?,DESC:def,7.0
How many years old is Benny Carter ?,NUM:count,13.0
What Hermann Hesse book gave its name to a rock group ?,ENTY:cremat,1.0
Where does the Santa Fe Trail begin and end ?,LOC:other,16.0
What book is the follow-up to Future Shock ?,ENTY:cremat,1.0
What African animals are known as The Big Five ?,ENTY:animal,2.0
What is the alphabet for Latin ?,ENTY:letter,15.0
What is the fear of frogs ?,ENTY:dismed,24.0
Which city in Canada is the least-populated ?,LOC:city,22.0
How old is Stevie Wonder ?,NUM:period,28.0
Who was the first Taiwanese President ?,HUM:ind,4.0
Who is Luke Skywalker 's father ?,HUM:ind,4.0
What does a dipsomaniac crave ?,ENTY:other,14.0
What is the definition of the term `` weapons system '' ?,DESC:def,7.0
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?,DESC:desc,12.0
What is Nero Wolfe 's favorite drink during office hours ?,ENTY:food,18.0
What is the first personal computer company ?,HUM:gr,5.0
What is the most efficient way to start a barbeque ?,ENTY:techmeth,32.0
Who was Jane Goodall ?,HUM:desc,34.0
Why are there Braille things on the ATM machines that people drive through ?,DESC:reason,9.0
Where is the Isle of Man ?,LOC:other,16.0
What book did Aaron Hass write ?,ENTY:cremat,1.0
What was the death toll at the eruption of Mount Pinatubo ?,NUM:other,37.0
When will the millennium officially begin ?,NUM:date,8.0
"Who created the comic strip , `` Garfield '' ?",HUM:ind,4.0
Which Vietnamese terrorist is now a UN delegate in Doonesbury ?,HUM:ind,4.0
What is real time processing ?,DESC:def,7.0
What do we call the imaginary line along the top of the Rocky Mountains ?,LOC:other,16.0
What country 's capital is Lagos ?,LOC:country,19.0
Where does Ray Bradbury 's Chronicles take place ?,LOC:other,16.0
Who is the current prime minister and president of Russia ?,HUM:ind,4.0
Who established a Viking colony in Greenland about 985 ?,HUM:ind,4.0
What was the distinguishing mark on the `` Little Rascals '' dog ?,ENTY:symbol,45.0
"What is the latitude and longitude of El Paso , Texas ?",NUM:other,37.0
Where can I get information about cystic fibrosis ?,LOC:other,16.0
Where did Honecker rule ?,LOC:other,16.0
What is the theory of equivalence states ?,DESC:def,7.0
What does a philatelist collect ?,ENTY:other,14.0
What is the life span of the average monkey ?,NUM:period,28.0
How many member states are in the UN ?,NUM:count,13.0
Who shot and killed himself while painting Wheatfield with Crows ?,HUM:ind,4.0
What will happen when sodium is put in water ?,DESC:desc,12.0
What 's the meaning of UOL ?,DESC:def,7.0
What future President became Senate majority whip under Harry Truman ?,HUM:ind,4.0
Who was the architect of Central Park ?,HUM:ind,4.0
Which operating system runs on IBM-compatible machines ?,ENTY:product,27.0
What are the dimensions of an ice hockey goal ?,NUM:dist,43.0
When was CNN 's first broadcast ?,NUM:date,8.0
What are the signs of a country going into a recession ?,ENTY:symbol,45.0
What is the circumorbital hematoma ?,DESC:def,7.0
What African country is governed from Ouagadougou ?,LOC:country,19.0
What was the Christian name of the title character in Our Miss Brooks ?,HUM:ind,4.0
What hard-of hearing artist painted Sunflowers ?,HUM:ind,4.0
Who were the Yankee 's frequent enemies ?,HUM:gr,5.0
Who wrote Sons and Lovers ?,HUM:ind,4.0
What is the English translation for the word `` caliente '' ?,ENTY:termeq,21.0
What handicraft requires you to interlace your warp and weft ?,ENTY:techmeth,32.0
What French seaport claims to be The Home of Wines ?,LOC:city,22.0
How long does it take sunlight to reach Earth ?,NUM:period,28.0
How many milliseconds in a second ?,NUM:count,13.0
What Cherokee Indian gave his name to a tree ?,HUM:ind,4.0
When were camcorders introduced in Malaysia ?,NUM:date,8.0
What is the chance of conceiving quadruplets ?,NUM:perc,41.0
Who was the star of Leave It to Beaver ?,HUM:ind,4.0
What countries have the largest armed forces in the world ?,LOC:country,19.0
What was William F. Cody 's better-known name ?,HUM:ind,4.0
How do I increase my biceps ' size ?,DESC:manner,0.0
Who did Richard Nixon tender his resignation to ?,HUM:ind,4.0
Who was Thucydides ?,HUM:desc,34.0
How is the element strontium purified ?,DESC:manner,0.0
Which of the following rock 'n roll stars has a `` star '' on Hollywood Boulevard ?,HUM:ind,4.0
What are tonsils for ?,DESC:reason,9.0
"What molecules include fluorine , sodium and magnesium ?",ENTY:substance,29.0
What was the name of the ball game played by the mayans ?,ENTY:sport,30.0
What was the sequel to The Moon 's Balloon ?,ENTY:cremat,1.0
What is the exchange rate for Australian to American money ?,NUM:money,26.0
What is the origin of the word ` posh ' ?,DESC:desc,12.0
